# MIT Bag Model EoS, B = 100
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
306551.972933, 102050.657644, 4000.0, 102.150657644
304500.414971, 101366.80499, 3979.89949749, 101.979263601
302452.307917, 100684.102639, 3959.79899497, 101.807291498
300407.66344, 100002.55448, 3939.69849246, 101.634736436
298366.493306, 99322.1644355, 3919.59798995, 101.46159345
296328.809385, 98642.9364616, 3899.49748744, 101.287857504
294294.623645, 97964.8745483, 3879.39698492, 101.113523498
292263.94816, 97287.9827201, 3859.29648241, 100.938586257
290236.795109, 96612.2650362, 3839.1959799, 100.763040535
288213.176774, 95937.7255913, 3819.09547739, 100.586881014
286193.105548, 95264.3685161, 3798.99497487, 100.4101023
284176.593932, 94592.1979774, 3778.89447236, 100.232698923
282163.654538, 93921.2181792, 3758.79396985, 100.054665335
280154.300088, 93251.4333628, 3738.69346734, 99.8759959097
278148.543423, 92582.8478075, 3718.59296482, 99.6966849389
276146.397493, 91915.4658312, 3698.49246231, 99.5167266326
274147.875372, 91249.2917906, 3678.3919598, 99.3361151165
272152.990247, 90584.3300823, 3658.29145729, 99.1548444307
270161.75543, 89920.5851432, 3638.19095477, 98.9729085276
268174.184352, 89258.0614507, 3618.09045226, 98.7903012705
266190.290572, 88596.7635239, 3597.98994975, 98.6070164316
264210.087771, 87936.6959238, 3577.88944724, 98.42304769
262233.589762, 87277.863254, 3557.78894472, 98.2383886302
260260.810485, 86620.2701617, 3537.68844221, 98.0530327397
258291.764013, 85963.9213378, 3517.5879397, 97.866973407
256326.464554, 85308.8215179, 3497.48743719, 97.6802039198
254364.926449, 84654.9754828, 3477.38693467, 97.4927174629
252407.164179, 84002.3880597, 3457.28643216, 97.3045071156
250453.192366, 83351.0641221, 3437.18592965, 97.1155658497
248503.025773, 82701.0085911, 3417.08542714, 96.9258865273
246556.679309, 82052.2264362, 3396.98492462, 96.7354618982
244614.168027, 81404.7226755, 3376.88442211, 96.5442845978
242675.507131, 80758.5023771, 3356.7839196, 96.352347144
