# MIT Bag Model EoS, B = 130
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
306581.972933, 102020.657644, 4000.0, 102.150657644
304530.414971, 101336.80499, 3979.89949749, 101.979263601
302482.307917, 100654.102639, 3959.79899497, 101.807291498
300437.66344, 99972.55448, 3939.69849246, 101.634736436
298396.493306, 99292.1644355, 3919.59798995, 101.46159345
296358.809385, 98612.9364616, 3899.49748744, 101.287857504
294324.623645, 97934.8745483, 3879.39698492, 101.113523498
292293.94816, 97257.9827201, 3859.29648241, 100.938586257
290266.795109, 96582.2650362, 3839.1959799, 100.763040535
288243.176774, 95907.7255913, 3819.09547739, 100.586881014
286223.105548, 95234.3685161, 3798.99497487, 100.4101023
284206.593932, 94562.1979774, 3778.89447236, 100.232698923
282193.654538, 93891.2181792, 3758.79396985, 100.054665335
280184.300088, 93221.4333628, 3738.69346734, 99.8759959097
278178.543423, 92552.8478075, 3718.59296482, 99.6966849389
276176.397493, 91885.4658312, 3698.49246231, 99.5167266326
274177.875372, 91219.2917906, 3678.3919598, 99.3361151165
272182.990247, 90554.3300823, 3658.29145729, 99.1548444307
270191.75543, 89890.5851432, 3638.19095477, 98.9729085276
268204.184352, 89228.0614507, 3618.09045226, 98.7903012705
266220.290572, 88566.7635239, 3597.98994975, 98.6070164316
264240.087771, 87906.6959238, 3577.88944724, 98.42304769
262263.589762, 87247.863254, 3557.78894472, 98.2383886302
260290.810485, 86590.2701617, 3537.68844221, 98.0530327397
258321.764013, 85933.9213378, 3517.5879397, 97.866973407
256356.464554, 85278.8215179, 3497.48743719, 97.6802039198
254394.926449, 84624.9754828, 3477.38693467, 97.4927174629
252437.164179, 83972.3880597, 3457.28643216, 97.3045071156
250483.192366, 83321.0641221, 3437.18592965, 97.1155658497
248533.025773, 82671.0085911, 3417.08542714, 96.9258865273
246586.679309, 82022.2264362, 3396.98492462, 96.7354618982
244644.168027, 81374.7226755, 3376.88442211, 96.5442845978
