# MIT Bag Model EoS, B = 160
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
83587.0084851, 27649.0028284, 1507.53768844, 73.7865541712
82107.1673696, 27155.7224565, 1487.43718593, 73.457145525
80633.9773825, 26664.6591275, 1467.33668342, 73.1247557037
79167.49913, 26175.8330433, 1447.2361809, 72.7893163281
77707.7946182, 25689.2648727, 1427.13567839, 72.4507564742
76254.9273052, 25204.9757684, 1407.03517588, 72.1090025416
74808.9621568, 24722.9873856, 1386.93467337, 71.7639781121
73369.9657045, 24243.3219015, 1366.83417085, 71.4156038
71938.0061065, 23766.0020355, 1346.73366834, 71.0637970905
70513.1532124, 23291.0510708, 1326.63316583, 70.7084721681
69095.4786317, 22818.4928772, 1306.53266332, 70.3495397318
67685.0558053, 22348.3519351, 1286.4321608, 69.9869067982
66281.9600819, 21880.6533606, 1266.33165829, 69.6204764884
64886.2687989, 21415.422933, 1246.23115578, 69.250147801
63498.0613669, 20952.6871223, 1226.13065327, 68.8758153662
62117.419361, 20492.4731203, 1206.03015075, 68.4973691824
60744.4266159, 20034.808872, 1185.92964824, 68.1146943308
59379.1693284, 19579.7231095, 1165.82914573, 67.7276706687
58021.7361656, 19127.2453885, 1145.72864322, 67.3361724968
56672.2183799, 18677.4061266, 1125.6281407, 66.9400682
55330.7099319, 18230.236644, 1105.52763819, 66.5392198573
53997.3076215, 17785.7692072, 1085.42713568, 66.133482819
52672.1112275, 17344.0370758, 1065.32663317, 65.722705247
51355.2236571, 16905.0745524, 1045.22613065, 65.3067276138
50046.7511058, 16468.9170353, 1025.12562814, 64.8853821573
48746.8032293, 16035.6010764, 1005.02512563, 64.4584922842
47455.4933266, 15605.1644422, 984.924623116, 64.0258719183
46172.9385384, 15177.6461795, 964.824120603, 63.5873247858
44899.2600597, 14753.0866866, 944.72361809, 63.1426436304
43634.5833687, 14331.5277896, 924.623115578, 62.6916093505
42379.0384748, 13913.0128249, 904.522613065, 62.2339900481
41132.760186, 13497.5867287, 884.422110553, 61.7695399774
39895.8883986, 13085.2961329, 864.32160804, 61.2979983823
38668.5684118, 12676.1894706, 844.221105528, 60.8190882059
37450.9512695, 12270.3170898, 824.120603015, 60.3325146556
36243.1941328, 11867.7313776, 804.020100503, 59.8379636036
35045.4606857, 11468.4868952, 783.91959799, 59.3350997988
33857.92158, 11072.6405267, 763.819095477, 58.8235648633
32680.7549221, 10680.2516407, 743.718592965, 58.3029750405
31514.1468081, 10291.3822694, 723.618090452, 57.7729186557
30358.2919134, 9906.09730447, 703.51758794, 57.2329532454
29213.3941435, 9524.4647145, 683.417085427, 56.6826022996
28079.6673547, 9146.55578489, 663.316582915, 56.1213515513
26957.3361549, 8772.44538496, 643.216080402, 55.5486447377
25846.6367953, 8402.21226511, 623.115577889, 54.9638787341
24747.8181677, 8035.93938924, 603.015075377, 54.3663979486
23661.1429221, 7673.71430738, 582.914572864, 53.7554878334
22586.8887263, 7315.62957544, 562.814070352, 53.1303673397
21525.3496884, 6961.78322946, 542.713567839, 52.4901800986
20476.8379722, 6612.27932408, 522.613065327, 51.8339840574
19441.6856395, 6267.2285465, 502.512562814, 51.1607392301
18420.24676, 5926.74892001, 482.412060302, 50.4692931284
17412.8998433, 5590.96661445, 462.311557789, 49.7583633163
16420.0506553, 5260.01688511, 442.211055276, 49.0265163698
15442.1355017, 4934.04516722, 422.110552764, 48.2721422989
14479.6250812, 4613.2083604, 402.010050251, 47.493423186
13533.0290413, 4297.6763471, 381.909547739, 46.6882943723
12602.9014067, 3987.63380223, 361.809045226, 45.8543959246
11689.8471067, 3683.28236888, 341.708542714, 44.9890112593
10794.5299005, 3384.84330018, 321.608040201, 44.088988546
9917.68210626, 3092.56070209, 301.507537688, 43.1506386477
9060.11668913, 2806.70556304, 281.407035176, 42.1696005033
8222.74249245, 2527.58083082, 261.306532663, 41.1406604102
7406.58372901, 2255.52790967, 241.206030151, 40.057504502
6612.80537883, 1990.93512628, 221.105527638, 38.9123718299
5842.74697942, 1734.24899314, 201.005025126, 37.6955549635
5097.96869563, 1485.98956521, 180.904522613, 36.3946581641
4380.31598783, 1246.77199594, 160.804020101, 34.9934533991
3692.01364874, 1017.33788291, 140.703517588, 33.4700341
3035.80865865, 798.602886218, 120.603015075, 31.7936623929
2415.1996333, 591.7332111, 100.502512563, 29.9189818018
1834.83350968, 398.27783656, 80.4020100503, 27.7743223688
1301.2654225, 220.4218075, 60.3015075377, 25.2346465642
824.658118784, 61.5527062614, 40.2010050251, 22.044494273
423.769749239, -72.0767502536, 20.1005025126, 17.4967266995
160.0, -160.0, 1e-15, 0.0
