# MIT Bag Model EoS, B = 150
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
306601.972933, 102000.657644, 4000.0, 102.150657644
304550.414971, 101316.80499, 3979.89949749, 101.979263601
302502.307917, 100634.102639, 3959.79899497, 101.807291498
300457.66344, 99952.55448, 3939.69849246, 101.634736436
298416.493306, 99272.1644355, 3919.59798995, 101.46159345
296378.809385, 98592.9364616, 3899.49748744, 101.287857504
294344.623645, 97914.8745483, 3879.39698492, 101.113523498
292313.94816, 97237.9827201, 3859.29648241, 100.938586257
290286.795109, 96562.2650362, 3839.1959799, 100.763040535
288263.176774, 95887.7255913, 3819.09547739, 100.586881014
286243.105548, 95214.3685161, 3798.99497487, 100.4101023
284226.593932, 94542.1979774, 3778.89447236, 100.232698923
282213.654538, 93871.2181792, 3758.79396985, 100.054665335
280204.300088, 93201.4333628, 3738.69346734, 99.8759959097
278198.543423, 92532.8478075, 3718.59296482, 99.6966849389
276196.397493, 91865.4658312, 3698.49246231, 99.5167266326
274197.875372, 91199.2917906, 3678.3919598, 99.3361151165
272202.990247, 90534.3300823, 3658.29145729, 99.1548444307
270211.75543, 89870.5851432, 3638.19095477, 98.9729085276
268224.184352, 89208.0614507, 3618.09045226, 98.7903012705
266240.290572, 88546.7635239, 3597.98994975, 98.6070164316
264260.087771, 87886.6959238, 3577.88944724, 98.42304769
262283.589762, 87227.863254, 3557.78894472, 98.2383886302
260310.810485, 86570.2701617, 3537.68844221, 98.0530327397
258341.764013, 85913.9213378, 3517.5879397, 97.866973407
256376.464554, 85258.8215179, 3497.48743719, 97.6802039198
254414.926449, 84604.9754828, 3477.38693467, 97.4927174629
252457.164179, 83952.3880597, 3457.28643216, 97.3045071156
250503.192366, 83301.0641221, 3437.18592965, 97.1155658497
248553.025773, 82651.0085911, 3417.08542714, 96.9258865273
246606.679309, 82002.2264362, 3396.98492462, 96.7354618982
244664.168027, 81354.7226755, 3376.88442211, 96.5442845978
