# MIT Bag Model EoS, B = 140
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
306591.972933, 102010.657644, 4000.0, 102.150657644
304540.414971, 101326.80499, 3979.89949749, 101.979263601
302492.307917, 100644.102639, 3959.79899497, 101.807291498
300447.66344, 99962.55448, 3939.69849246, 101.634736436
298406.493306, 99282.1644355, 3919.59798995, 101.46159345
296368.809385, 98602.9364616, 3899.49748744, 101.287857504
294334.623645, 97924.8745483, 3879.39698492, 101.113523498
292303.94816, 97247.9827201, 3859.29648241, 100.938586257
290276.795109, 96572.2650362, 3839.1959799, 100.763040535
288253.176774, 95897.7255913, 3819.09547739, 100.586881014
286233.105548, 95224.3685161, 3798.99497487, 100.4101023
284216.593932, 94552.1979774, 3778.89447236, 100.232698923
282203.654538, 93881.2181792, 3758.79396985, 100.054665335
280194.300088, 93211.4333628, 3738.69346734, 99.8759959097
278188.543423, 92542.8478075, 3718.59296482, 99.6966849389
276186.397493, 91875.4658312, 3698.49246231, 99.5167266326
274187.875372, 91209.2917906, 3678.3919598, 99.3361151165
272192.990247, 90544.3300823, 3658.29145729, 99.1548444307
270201.75543, 89880.5851432, 3638.19095477, 98.9729085276
268214.184352, 89218.0614507, 3618.09045226, 98.7903012705
266230.290572, 88556.7635239, 3597.98994975, 98.6070164316
264250.087771, 87896.6959238, 3577.88944724, 98.42304769
262273.589762, 87237.863254, 3557.78894472, 98.2383886302
260300.810485, 86580.2701617, 3537.68844221, 98.0530327397
258331.764013, 85923.9213378, 3517.5879397, 97.866973407
256366.464554, 85268.8215179, 3497.48743719, 97.6802039198
254404.926449, 84614.9754828, 3477.38693467, 97.4927174629
252447.164179, 83962.3880597, 3457.28643216, 97.3045071156
250493.192366, 83311.0641221, 3437.18592965, 97.1155658497
248543.025773, 82661.0085911, 3417.08542714, 96.9258865273
246596.679309, 82012.2264362, 3396.98492462, 96.7354618982
244654.168027, 81364.7226755, 3376.88442211, 96.5442845978
242715.507131, 80718.5023771, 3356.7839196, 96.352347144
240780.711979, 80073.5706596, 3336.68341709, 96.1596419353
238849.798079, 79429.9326929, 3316.58291457, 95.9661612477
236922.781097, 78787.5936989, 3296.48241206, 95.7718972322
234999.676859, 78146.5589528, 3276.38190955, 95.5768419118
233080.501351, 77506.8337836, 3256.28140704, 95.3809871787
231165.270725, 76868.423575, 3236.18090452, 95.1843247915
229254.001299, 76231.3337664, 3216.08040201, 94.9868463719
227346.709561, 75595.5698538, 3195.9798995, 94.7885434019
225443.412172, 74961.1373907, 3175.87939698, 94.58940722
223544.125968, 74328.0419893, 3155.77889447, 94.3894290183
221648.867964, 73696.2893212, 3135.67839196, 94.1885998392
219757.655355, 73065.8851184, 3115.57788945, 93.9869105714
217870.505524, 72436.8351747, 3095.47738693, 93.7843519466
215987.436039, 71809.1453464, 3075.37688442, 93.5809145356
214108.464661, 71182.8215536, 3055.27638191, 93.3765887446
212233.609344, 70557.8697812, 3035.1758794, 93.171364811
210362.88824, 69934.2960801, 3015.07537688, 92.9652327996
208496.319705, 69312.1065682, 2994.97487437, 92.7581825978
206633.922296, 68691.3074321, 2974.87437186, 92.5502039121
204775.714783, 68071.9049278, 2954.77386935, 92.3412862628
202921.716146, 67453.905382, 2934.67336683, 92.1314189796
201071.945581, 66837.3151938, 2914.57286432, 91.920591197
199226.422507, 66222.1408357, 2894.47236181, 91.7087918493
197385.166565, 65608.3888549, 2874.3718593, 91.4960096651
