# MIT Bag Model EoS, B = 110
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
306561.972933, 102040.657644, 4000.0, 102.150657644
304510.414971, 101356.80499, 3979.89949749, 101.979263601
302462.307917, 100674.102639, 3959.79899497, 101.807291498
300417.66344, 99992.55448, 3939.69849246, 101.634736436
298376.493306, 99312.1644355, 3919.59798995, 101.46159345
296338.809385, 98632.9364616, 3899.49748744, 101.287857504
294304.623645, 97954.8745483, 3879.39698492, 101.113523498
292273.94816, 97277.9827201, 3859.29648241, 100.938586257
290246.795109, 96602.2650362, 3839.1959799, 100.763040535
288223.176774, 95927.7255913, 3819.09547739, 100.586881014
286203.105548, 95254.3685161, 3798.99497487, 100.4101023
284186.593932, 94582.1979774, 3778.89447236, 100.232698923
282173.654538, 93911.2181792, 3758.79396985, 100.054665335
280164.300088, 93241.4333628, 3738.69346734, 99.8759959097
278158.543423, 92572.8478075, 3718.59296482, 99.6966849389
276156.397493, 91905.4658312, 3698.49246231, 99.5167266326
274157.875372, 91239.2917906, 3678.3919598, 99.3361151165
272162.990247, 90574.3300823, 3658.29145729, 99.1548444307
270171.75543, 89910.5851432, 3638.19095477, 98.9729085276
268184.184352, 89248.0614507, 3618.09045226, 98.7903012705
266200.290572, 88586.7635239, 3597.98994975, 98.6070164316
264220.087771, 87926.6959238, 3577.88944724, 98.42304769
262243.589762, 87267.863254, 3557.78894472, 98.2383886302
260270.810485, 86610.2701617, 3537.68844221, 98.0530327397
258301.764013, 85953.9213378, 3517.5879397, 97.866973407
256336.464554, 85298.8215179, 3497.48743719, 97.6802039198
254374.926449, 84644.9754828, 3477.38693467, 97.4927174629
252417.164179, 83992.3880597, 3457.28643216, 97.3045071156
250463.192366, 83341.0641221, 3437.18592965, 97.1155658497
248513.025773, 82691.0085911, 3417.08542714, 96.9258865273
246566.679309, 82042.2264362, 3396.98492462, 96.7354618982
244624.168027, 81394.7226755, 3376.88442211, 96.5442845978
242685.507131, 80748.5023771, 3356.7839196, 96.352347144
240750.711979, 80103.5706596, 3336.68341709, 96.1596419353
238819.798079, 79459.9326929, 3316.58291457, 95.9661612477
236892.781097, 78817.5936989, 3296.48241206, 95.7718972322
234969.676859, 78176.5589528, 3276.38190955, 95.5768419118
233050.501351, 77536.8337836, 3256.28140704, 95.3809871787
231135.270725, 76898.423575, 3236.18090452, 95.1843247915
229224.001299, 76261.3337664, 3216.08040201, 94.9868463719
227316.709561, 75625.5698538, 3195.9798995, 94.7885434019
225413.412172, 74991.1373907, 3175.87939698, 94.58940722
223514.125968, 74358.0419893, 3155.77889447, 94.3894290183
221618.867964, 73726.2893212, 3135.67839196, 94.1885998392
219727.655355, 73095.8851184, 3115.57788945, 93.9869105714
217840.505524, 72466.8351747, 3095.47738693, 93.7843519466
215957.436039, 71839.1453464, 3075.37688442, 93.5809145356
214078.464661, 71212.8215536, 3055.27638191, 93.3765887446
212203.609344, 70587.8697812, 3035.1758794, 93.171364811
210332.88824, 69964.2960801, 3015.07537688, 92.9652327996
208466.319705, 69342.1065682, 2994.97487437, 92.7581825978
206603.922296, 68721.3074321, 2974.87437186, 92.5502039121
204745.714783, 68101.9049278, 2954.77386935, 92.3412862628
202891.716146, 67483.905382, 2934.67336683, 92.1314189796
201041.945581, 66867.3151938, 2914.57286432, 91.920591197
199196.422507, 66252.1408357, 2894.47236181, 91.7087918493
197355.166565, 65638.3888549, 2874.3718593, 91.4960096651
195518.197625, 65026.0658749, 2854.27135678, 91.2822331627
193685.535791, 64415.178597, 2834.17085427, 91.0674506439
191857.201404, 63805.7338013, 2814.07035176, 90.8516501891
190033.215047, 63197.7383489, 2793.96984925, 90.6348196506
188213.597548, 62591.1991828, 2773.86934673, 90.4169466477
186398.369989, 61986.1233298, 2753.76884422, 90.1980185594
184587.553706, 61382.5179022, 2733.66834171, 89.9780225186
182781.170297, 60780.3900991, 2713.5678392, 89.7569454054
180979.241626, 60179.7472087, 2693.46733668, 89.5347738398
179181.789829, 59580.5966096, 2673.36683417, 89.3114941752
177388.837318, 58982.9457726, 2653.26633166, 89.0870924904
175600.406789, 58386.8022629, 2633.16582915, 88.8615545825
173816.521225, 57792.1737418, 2613.06532663, 88.6348659585
172037.203906, 57199.0679686, 2592.96482412, 88.4070118275
170262.478409, 56607.4928029, 2572.86432161, 88.177977092
