# MIT Bag Model EoS B = 60, , , 
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
382.415269642, 47.4717565474, 23.3668341709, 18.3973157445
368.623043477, 42.8743478256, 22.6130653266, 18.197329082
354.983239438, 38.3277464792, 21.8592964824, 17.9928474017
341.499342773, 33.8331142577, 21.1055276382, 17.7836092736
328.175045089, 29.3916816964, 20.351758794, 17.5693280569
315.014264627, 25.0047548756, 19.5979899497, 17.349688431
302.021169379, 20.6737231263, 18.8442211055, 17.1243422956
289.200203584, 16.4000678612, 18.0904522613, 16.8929038937
276.556118243, 12.1853727475, 17.3366834171, 16.654943973
264.094006475, 8.03133549174, 16.5829145729, 16.4099827429
251.819344733, 3.93978157769, 15.8291457286, 16.157481313
239.738041166, -0.0873196113945, 15.0753768844, 15.8968311964
227.8564928, -4.04783573339, 14.3216080402, 15.627341318
216.18165368, -7.93944877338, 13.567839196, 15.348221769
204.721116799, -11.7596277337, 12.8140703518, 15.0585632643
193.483213576, -15.5055954746, 12.0603015075, 14.7573108342
182.477135969, -19.1742880103, 11.3065326633, 14.4432296639
171.713088212, -22.7623039295, 10.5527638191, 14.1148600343
161.202477984, -26.265840672, 9.79899497487, 13.7704568334
150.95816107, -29.6806129767, 9.04522613065, 13.4079067059
140.994760145, -33.0017466184, 8.29145728643, 13.0246119344
131.329088906, -36.2236370312, 7.53768844221, 12.6173232821
121.980730337, -39.3397565542, 6.78391959799, 12.181891691
112.972848413, -42.3423838624, 6.03015075377, 11.7128853713
104.333368436, -45.2222105212, 5.27638190955, 11.2029718335
96.0967701419, -47.967743286, 4.52261306533, 10.6418626048
88.3069676915, -50.5643441028, 3.76884422111, 10.0143761255
81.022288824, -52.992570392, 3.01507537688, 9.29652327996
74.325012724, -55.2249957587, 2.26130653266, 8.44645194687
68.3427008485, -57.2190997172, 1.50753768844, 7.37865541712
63.3108030258, -58.8963989914, 0.753768844221, 5.85644268563
60.0, -60.0, 1e-15, 0.0
