# MIT Bag Model EoS, B = 190
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
304.202471788, -151.932509404, 10.7286432161, 14.1928442691
301.713088212, -152.762303929, 10.5527638191, 14.1148600343
299.237496729, -153.58750109, 10.3768844221, 14.0360044223
296.775852759, -154.40804908, 10.2010050251, 13.9562526759
294.328316173, -155.223894609, 10.0251256281, 13.8755788928
291.895051505, -156.034982832, 9.84924623116, 13.793955952
289.476228172, -156.841257276, 9.67336683417, 13.7113554329
287.072020711, -157.642659763, 9.49748743719, 13.6277475284
284.682609028, -158.439130324, 9.3216080402, 13.5431009499
282.308178672, -159.230607109, 9.14572864322, 13.4573828247
279.94892112, -160.017026293, 8.96984924623, 13.3705585829
277.605034087, -160.798321971, 8.79396984925, 13.2825918349
275.27672186, -161.574426047, 8.61809045226, 13.1934442372
272.96419565, -162.345268117, 8.44221105528, 13.1030753447
270.667673979, -163.11077534, 8.26633165829, 13.0114424492
268.387383092, -163.870872303, 8.09045226131, 12.9185004019
266.123557404, -164.625480865, 7.91457286432, 12.8242014167
263.876439983, -165.374520006, 7.73869346734, 12.7284948542
261.64628307, -166.117905643, 7.56281407035, 12.631326982
259.433348649, -166.85555045, 7.38693467337, 12.5326407085
257.237909061, -167.587363646, 7.21105527638, 12.4323752875
255.060247678, -168.313250774, 7.0351758794, 12.3304659885
252.900659632, -169.033113456, 6.85929648241, 12.2268437282
250.759452618, -169.746849127, 6.68341708543, 12.1214346577
248.636947775, -170.454350742, 6.50753768844, 12.0141596985
246.533480644, -171.155506452, 6.33165829146, 11.9049340191
244.449402237, -171.850199254, 6.15577889447, 11.7936664438
242.385080209, -172.538306597, 5.97989949749, 11.6802587806
240.340900157, -173.219699948, 5.8040201005, 11.5646050577
238.317267061, -173.894244313, 5.62814070352, 11.4465906491
236.314606899, -174.5617977, 5.45226130653, 11.3260912724
234.333368436, -175.222210521, 5.27638190955, 11.2029718335
232.374025249, -175.875324917, 5.10050251256, 11.0770850896
230.437077987, -176.520974004, 4.92462311558, 10.9482700945
228.523056948, -177.158981017, 4.74874371859, 10.8163503812
226.632524982, -177.789158339, 4.57286432161, 10.6811318263
224.766080817, -178.411306394, 4.39698492462, 10.5424001258
222.924362863, -179.025212379, 4.22110552764, 10.3999177931
221.108053595, -179.630648802, 4.04522613065, 10.2534205639
219.317884636, -180.227371788, 3.86934673367, 10.1026130608
217.554642672, -180.815119109, 3.69346733668, 9.94716352233
215.819176401, -181.393607866, 3.5175879397, 9.7866973407
214.112404751, -181.96253175, 3.34170854271, 9.62078906348
212.435326661, -182.52155778, 3.16582914573, 9.44895239279
210.789032858, -183.070322381, 2.98994974874, 9.27062753779
209.17472014, -183.60842662, 2.81407035176, 9.08516501891
207.593708923, -184.135430359, 2.63819095477, 8.8918046368
206.047465034, -184.650844989, 2.46231155779, 8.68964773265
204.537627173, -185.154124276, 2.2864321608, 8.47761994865
203.066042061, -185.644652646, 2.11055276382, 8.25442022257
201.634810228, -186.121729924, 1.93467336683, 8.01844930016
200.246346945, -186.584551018, 1.75879396985, 7.76770682696
198.903465286, -187.032178238, 1.58291457286, 7.49963848416
197.609492731, -187.463502423, 1.40703517588, 7.21090025416
196.368440719, -187.877186427, 1.23115577889, 6.89697797602
195.185262228, -188.271579257, 1.05527638191, 6.55153767234
194.06626548, -188.644578173, 0.879396984925, 6.16523299425
193.019829191, -188.99339027, 0.70351758794, 5.72329532454
192.057772679, -189.314075774, 0.527638190955, 5.19995889654
191.198420009, -189.600526664, 0.35175879397, 4.54258250945
190.475593296, -189.841468901, 0.175879396985, 3.60545012708
190.0, -190.0, 1e-15, 0.0
