# MIT Bag Model EoS, B = 170
# epsilon [MeV/fm^3], pressure [MeV/fm^3], baryonic_density [1/fm^3], chem_potential[MeV]
297.706054082, -127.431315306, 11.6666666667, 14.5949776094
296.851119557, -127.716293481, 11.608040201, 14.5704893459
295.997623109, -128.000792297, 11.5494137353, 14.5459184909
295.145569603, -128.284810132, 11.4907872697, 14.5212643446
294.29496394, -128.568345353, 11.432160804, 14.4965261973
293.445811068, -128.851396311, 11.3735343384, 14.4717033299
292.598115973, -129.133961342, 11.3149078727, 14.4467950133
291.751883688, -129.416038771, 11.256281407, 14.4218005083
290.907119288, -129.697626904, 11.1976549414, 14.3967190655
290.06382789, -129.978724037, 11.1390284757, 14.3715499249
289.22201466, -130.259328447, 11.0804020101, 14.3462923159
288.381684807, -130.539438398, 11.0217755444, 14.3209454569
287.542843586, -130.819052138, 10.9631490787, 14.2955085553
286.705496299, -131.0981679, 10.9045226131, 14.2699808071
285.869648297, -131.376783901, 10.8458961474, 14.2443613969
285.035304978, -131.654898341, 10.7872696817, 14.2186494973
284.202471788, -131.932509404, 10.7286432161, 14.1928442691
283.371154224, -132.209615259, 10.6700167504, 14.1669448607
282.541357833, -132.486214056, 10.6113902848, 14.140950408
281.713088212, -132.762303929, 10.5527638191, 14.1148600343
280.88635101, -133.037882997, 10.4941373534, 14.0886728498
280.061151931, -133.312949356, 10.4355108878, 14.0623879514
279.237496729, -133.58750109, 10.3768844221, 14.0360044223
278.415391214, -133.861536262, 10.3182579564, 14.0095213322
277.59484125, -134.135052917, 10.2596314908, 13.9829377364
276.775852759, -134.40804908, 10.2010050251, 13.9562526759
275.958431716, -134.680522761, 10.1423785595, 13.9294651768
275.142584156, -134.952471948, 10.0837520938, 13.9025742506
274.328316173, -135.223894609, 10.0251256281, 13.8755788928
273.515633918, -135.494788694, 9.96649916248, 13.8484780838
272.704543604, -135.765152132, 9.90787269682, 13.8212707876
271.895051505, -136.034982832, 9.84924623116, 13.793955952
271.087163957, -136.304278681, 9.79061976549, 13.766532508
270.280887358, -136.573037547, 9.73199329983, 13.7389993695
269.476228172, -136.841257276, 9.67336683417, 13.7113554329
268.673192928, -137.108935691, 9.61474036851, 13.6835995768
267.87178822, -137.376070593, 9.55611390285, 13.6557306614
267.072020711, -137.642659763, 9.49748743719, 13.6277475284
266.27389713, -137.908700957, 9.43886097152, 13.5996490001
265.477424279, -138.174191907, 9.38023450586, 13.5714338797
264.682609028, -138.439130324, 9.3216080402, 13.5431009499
263.88945832, -138.703513893, 9.26298157454, 13.5146489733
263.097979171, -138.967340276, 9.20435510888, 13.4860766916
262.308178672, -139.230607109, 9.14572864322, 13.4573828247
261.520063988, -139.493312004, 9.08710217755, 13.4285660709
260.733642364, -139.755452545, 9.02847571189, 13.399625106
259.94892112, -140.017026293, 8.96984924623, 13.3705585829
259.165907657, -140.278030781, 8.91122278057, 13.3413651306
258.384609458, -140.538463514, 8.85259631491, 13.3120433545
257.605034087, -140.798321971, 8.79396984925, 13.2825918349
256.827189193, -141.057603602, 8.73534338358, 13.2530091271
256.051082511, -141.31630583, 8.67671691792, 13.2232937603
255.27672186, -141.574426047, 8.61809045226, 13.1934442372
254.504115151, -141.831961616, 8.5594639866, 13.1634590333
253.733270384, -142.088909872, 8.50083752094, 13.1333365961
252.96419565, -142.345268117, 8.44221105528, 13.1030753447
252.196899134, -142.601033622, 8.38358458961, 13.0726736685
251.431389118, -142.856203627, 8.32495812395, 13.0421299272
250.667673979, -143.11077534, 8.26633165829, 13.0114424492
249.905762192, -143.364745936, 8.20770519263, 12.9806095317
